Date,Open,High,Low,Close,Volume,Adj Close
"Jul 28, 2023",3.58,3.66,3.43,3.50,"1,706,100",3.50
"Jul 27, 2023",3.92,3.96,3.52,3.52,"1,801,100",3.52
"Jul 26, 2023",3.80,3.91,3.68,3.78,"1,570,900",3.78
"Jul 25, 2023",4.03,4.14,3.82,3.88,"1,666,200",3.88
"Jul 24, 2023",4.12,4.16,3.80,4.01,"1,580,900",4.01
"Jul 21, 2023",4.56,4.64,4.14,4.34,"1,203,100",4.34
"Jul 20, 2023",4.84,5.03,4.43,4.47,"1,116,800",4.47
"Jul 19, 2023",4.67,4.91,4.53,4.72,"1,451,200",4.72
"Jul 18, 2023",4.70,4.75,4.34,4.64,"1,596,700",4.64
"Jul 17, 2023",4.92,5.07,4.59,4.76,"1,512,400",4.76
"Jul 14, 2023",5.05,5.26,4.66,4.91,"2,303,200",4.91
"Jul 13, 2023",4.35,5.30,4.26,5.21,"3,545,200",5.21
"Jul 12, 2023",4.14,4.45,4.01,4.24,"2,243,300",4.24
"Jul 11, 2023",4.38,4.38,3.92,4.04,"2,769,200",4.04
"Jul 10, 2023",3.88,4.37,3.64,4.32,"2,398,900",4.32
"Jul 7, 2023",3.34,4.07,3.33,3.73,"2,758,600",3.73
"Jul 6, 2023",3.59,3.59,3.13,3.37,"1,313,000",3.37
"Jul 5, 2023",3.14,3.57,3.02,3.48,"1,955,000",3.48
"Jul 3, 2023",2.92,3.29,2.89,3.22,"1,818,500",3.22
"Jun 30, 2023",2.91,3.00,2.66,2.86,"1,777,500",2.86
"Jun 29, 2023",2.89,3.00,2.77,2.90,"2,030,900",2.90
"Jun 28, 2023",2.88,2.95,2.78,2.90,"1,007,900",2.90
"Jun 27, 2023",2.90,2.95,2.83,2.90,"1,360,900",2.90
"Jun 26, 2023",2.90,3.00,2.72,2.84,"854,100",2.84
"Jun 23, 2023",2.83,2.92,2.71,2.90,"2,872,400",2.90
"Jun 22, 2023",2.95,2.98,2.72,2.82,"1,488,400",2.82
"Jun 21, 2023",3.07,3.15,2.85,2.96,"2,471,500",2.96
"Jun 20, 2023",3.08,3.23,2.79,2.97,"2,830,600",2.97
"Jun 16, 2023",2.57,3.15,2.49,3.05,"4,215,900",3.05
"Jun 15, 2023",2.45,2.65,2.32,2.49,"1,132,800",2.49
"Jun 14, 2023",2.54,2.68,2.52,2.60,"1,130,700",2.60
"Jun 13, 2023",2.47,2.53,2.43,2.51,"740,200",2.51
"Jun 12, 2023",2.27,2.54,2.27,2.42,"1,277,400",2.42
"Jun 9, 2023",2.30,2.32,2.19,2.30,"551,500",2.30
"Jun 8, 2023",2.32,2.35,2.23,2.29,"537,900",2.29
"Jun 7, 2023",2.35,2.45,2.26,2.33,"712,400",2.33
"Jun 6, 2023",2.25,2.39,2.15,2.38,"900,700",2.38
"Jun 5, 2023",2.52,2.55,2.30,2.35,"1,051,400",2.35
